"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11"
-3.8022587220681,-1.46178049164995,-0.240402809158434,-1.43665307455195,-0.682729624184803,0.419570799969513,0.604246141129285,1.01755571189473,-0.495130254016472,-0.307634237624338,-0.263703543746305
-3.10778126555313,-0.574861527179872,0.419088543484003,1.68574492179104,-1.16876566830974,0.0869800574774524,0.694285990410135,0.45113316408013,0.0217516593598992,-0.0364694215773481,-0.0475680275374852
-3.49273291266789,0.203519813682825,0.106949996582309,0.347276550815407,-1.67351390734433,-0.0194498497213312,-0.24784021888724,-0.315016975538574,-0.276692635647146,-0.0920105704945144,0.0352987100440455
-0.00336657862128853,0.695414587933104,-0.147237300485405,-0.696724403621059,0.96843300986022,1.41050777184883,-1.15961460836566,-0.665423437547492,-0.126195974102663,-0.574703693516196,0.149596449784407
-1.08857409500623,1.61199206932824,2.91743977513745,0.757715655766654,-1.305656801599,-1.06123173330672,-0.519060566200554,0.321460677946629,-0.741792991979257,0.0891272484654859,-0.201730949826069
-2.94705932000152,0.0100270479702169,-1.36318222370801,-0.841032230224774,-0.996465147954052,-0.900316755097722,-0.0917787278061623,-0.742559727960931,0.191368765177174,0.263606209188724,-0.031652223241883
-2.46292604667628,-0.827946749444887,1.48948885990406,0.681982382484613,-1.04453820536132,0.380076808933831,-0.218908544142682,-0.469578253507163,0.59653124474443,-0.228590719809364,-0.0526295295358435
-0.951920089919872,-0.479071002285612,2.65563490772835,2.22618914901749,0.655428081132534,-1.11613217426979,0.588718565004681,-1.96495779199699,0.689521843385449,0.326856936623918,0.298863947405252
-2.88696899765985,-0.253971252056945,1.21035188282885,2.07360703153149,-0.69791642776633,0.259233677235473,-0.656379946828208,-2.06507464769369,0.604652575160525,-0.640862345467837,-0.050709098118314
1.51819950842851,1.33282671554647,0.684903885696517,-0.763509150641124,0.837813008328787,0.881161624180571,-0.66012764153658,-0.283685147629071,-1.52990557805251,-0.266429519205622,0.117225323438102
-2.98129896292434,2.03953504478348,1.14761103154275,0.569982376611959,1.13393741036194,-1.86779226131777,0.209171031631049,0.17936153273021,0.972775747896165,0.150557546132153,-0.0314113450949992
-2.54100335741234,-0.335209376145131,0.0239006299544344,1.36696338588088,-1.7654383920518,-0.520702377967304,-0.071848858670062,1.34013938489439,0.0148916656012199,0.05223285193463,-0.0986957586693368
-3.76713005408285,-1.16205149998419,0.334652998195569,-0.301008925402323,-0.0587795363668825,0.757090243732738,0.85251381604045,0.157909212187657,-0.132226723382231,-0.105440148324497,-0.139485419654068
-0.429837688941932,0.593448169379131,0.51856097846676,0.662438449662602,1.56348070377803,1.56397347084291,-0.0825416247263385,1.00261505869293,-0.220975008906032,-0.581602094315611,0.85339162166455
-3.60042547206195,0.153197843493791,-0.711975760810158,0.866792497073709,0.618894640331937,-0.513705480326331,0.932174189507027,-1.4575036618022,0.140965770692632,0.155883230064628,0.178378785539864
-2.9862620669522,1.29032271078177,2.85904516818514,0.220204615544113,1.46917807600723,-0.396680749763575,-0.379694300756465,-1.55634291115272,0.571310526767938,-0.24667234755352,-0.301130215781166
-2.27588484694614,0.0924635549440875,0.845935956702368,2.0765349989692,0.0854370922596393,-0.902391746967732,-1.02240138525177,-1.79527556884226,0.405792787319066,-0.0844462399230734,-0.0587133885718648
-4.0047375577684,0.237482098233996,-0.125602500421836,-0.664909137518557,-0.209310327311146,0.485076536431873,0.452534865088165,-0.152636763312963,-0.730846646421795,-0.0326972027675249,0.209060135991945
-3.33184412789535,-0.470386374480704,0.0611279092748136,-1.89536744323088,-0.390326546637426,-0.793885811629816,-0.831924517262706,-0.200960285469182,0.260853438507145,-0.428056288490087,-0.352678400990168
-2.68276536378243,-1.73388219680121,0.282924867748992,0.308076406542076,-0.522990253300321,-0.262508568103857,0.959696612470605,1.02073017776135,0.201229567016599,-0.122992159107939,-0.29082645409437
-3.09079000358335,-0.39848830650014,0.403547312266069,-0.166766727863483,0.388592562240161,1.63221676424046,0.109380921128412,0.197865939133074,-1.14340313096981,0.137927642813639,-0.0393318137721747
-3.11479644433113,-1.14996055179362,0.675243705420598,-0.549496704547358,-0.860147186941467,0.630806130047248,-0.263144724780371,0.050588241943432,-0.773507153545545,-0.303216521538948,-0.0757126656110405
-2.84301688711074,0.969520353924595,0.30784246355632,1.91492802600768,-1.22810951787495,-1.00247354954255,-0.243656000432893,-1.88167226139997,0.112168591012742,-0.341795010465575,-0.0221767043474431
-4.02990132596853,-0.24269973557029,0.258277540896582,0.00618844037317934,-0.414580662450455,0.381761367010052,-0.502105658962753,-2.73164476839471,0.505590984598908,-0.472515973481531,-0.227828555999633
-4.34739995828849,-0.43453440793317,-0.808128054315462,-1.30015310834685,0.116728159972904,0.0414287045339254,0.53972748566195,0.122058174948028,-0.120060468285756,-0.181423731947186,-0.141971520921255
-3.67459663054255,-0.0026482829076343,0.136894314008305,0.43853780566453,-1.23981638210689,0.160608502925189,0.405523991356988,0.83833462115711,-0.301184106863998,-0.214599390030768,-0.0360555784270163
-2.66622913221586,-0.398072201627255,0.133269208938887,0.195213037379823,0.398516096658697,0.162079685906104,0.193253069400512,0.939878039548721,-0.628760915748965,0.134638729292232,0.55446450481798
-0.458568191390212,0.853124187747529,0.163599417129728,-0.272545689970385,0.565264046109207,1.18268210334277,-1.15844293797291,-0.715322852009925,0.429241569107945,-0.0742157759425482,0.0861588505077959
-4.57640235919473,0.0543915655332494,0.339243284068538,-0.669260943155993,0.025514694822987,0.292296134969699,0.627875448402217,0.013767343163226,-0.651089023823968,-0.508485726209161,-0.0656249855403886
-3.4063512362925,-2.24961452717867,0.252233267799165,0.585561654881487,0.233549117399566,0.247704586576386,0.751473609172432,0.420011481863612,-0.3852356199863,-0.543555431632072,-0.235719595389372
-1.82823861641707,0.0940996682418817,0.640929473683005,-0.17259123872837,-0.988644912282841,0.468919386609614,-1.36670020493939,-0.449888276268825,-0.460955140200562,0.386692840622638,-0.173311652411518
-4.24914192078697,-0.259232710305536,0.264060773502413,-0.338337410891073,-0.298319611726491,0.690377994588763,0.544322555785113,-0.0320011959782384,-0.744152823000177,-0.47765910983036,0.0834673549511646
-2.87290252286225,-0.67567382672013,-0.743856486295642,0.556082239822346,0.852031051860201,-1.10970239871808,0.0751662113573789,0.275114004652524,-0.892906384267054,-0.0745762407388508,0.19774590364445
-3.85355208354707,-0.709605917528575,1.57380741449151,-0.162084021844252,-0.566870767974698,0.534457936572642,-0.665812005816997,-1.22470011306836,-0.276874821956591,-0.904899548321574,-0.358549354778791
-3.05466910880316,-0.563088135289965,0.26800278295277,2.28417428882571,1.31271693057567,0.160730813325145,0.733029577828252,-1.22740304169165,-0.825210161814176,0.266212100379565,0.6338065421449
-3.53651598897279,-1.43632243021506,0.0551889298292429,-0.842506337786595,-0.106214312831408,0.487654153546716,0.290972432488363,1.15605756690481,-0.214381192021095,-0.144355091939868,-0.176297125915846
-4.17628295113622,0.452740180313119,-0.49887019647429,-1.15828675591233,0.308312789524065,0.0867983148654446,0.338087040426333,-0.747249120097117,-0.340114627334532,-0.0536304116297177,0.177734043467882
-1.92899018864608,-0.836167705632044,-0.254737777371294,0.494872773015023,0.846061607222696,0.17209902512441,0.191180696985147,0.343723198231246,-0.870992872425835,0.607284991749533,0.0796570363904671
-2.84152317453751,0.820400080779362,-0.0100295846546389,0.643309170051436,-1.17212256031879,0.471728541458627,0.0502148239797367,0.536242083012957,-0.478462440596002,0.0960820030483315,0.132446400311946
-3.28891647554654,-0.740868614653879,0.219319108762861,1.65056123594406,-0.465333911409877,-0.197758381445503,0.508664162395256,0.552383894965957,0.293156818270796,-0.256060944215071,-0.182293794478498
-3.06232099544761,0.931949745897727,-1.8597141805566,-2.59488562563223,0.884791759266108,-1.80998199604448,0.573762165754759,-0.159484426949049,-0.544730986525244,0.497811107148115,-0.00483365780686513
-2.248563655069,-0.412568683940066,1.49381472950465,1.1257794635814,-0.679307564748901,-0.860667696996632,-1.1783970303677,-0.108757144466493,0.693296970018716,-0.656695696700855,-0.200739370324556
0.764817676111013,3.17616847208011,-0.48752594282276,-0.29800530894455,-1.59673703141051,0.295526950045028,-1.08329797898643,-0.492004655769271,-0.621963512995121,-0.215998147826182,0.0451211527620756
-3.86704921687068,-1.01613630592843,0.30995198437522,0.0532054824143727,0.0306058254458031,0.371926635598481,0.836208748571512,-0.0151160681862479,-0.222318328231392,-0.327271629818083,-0.129598153825752
-2.79496549195344,1.52007884142312,-1.98719591298775,-0.765161424178462,-0.372198552448497,-1.59908134764623,0.266903918497322,-0.024268424839833,-0.225949069397942,0.352415902743044,-0.0265477428489665
-3.48241401145346,-0.316597181919651,0.0852797311128107,-0.266521500110513,-1.12595900434667,-0.0171361417904053,0.466052703016506,0.836080665066101,-0.275628979298627,-0.0648824682951835,-0.0155751861217878
1.18823959811385,-0.120958734628119,-1.09645555175883,0.234132361461975,0.321092966033052,0.181030990818635,-0.341283807531768,-1.42817409394631,-0.197192862459423,0.316841477525892,-0.71114626526092
-2.72792530786135,-0.219706615420272,0.564502021978579,-0.447279967212865,0.432037418461055,-0.178380300162649,0.144521379385,0.0113466735847205,0.163577740237559,0.337229908272189,0.0623907610742841
-2.36614207511531,-0.660057637125319,0.288347064682734,1.31766251506704,-0.152085866300392,0.605692745088284,0.810406456259187,0.290313046661076,0.0947078210692457,0.513562366037906,-0.384366684088924
1.0028826690411,-0.153944403009813,-0.650339380321863,-0.227346707730071,1.09999594704911,1.13408682074692,-1.14361396233456,-0.450875272342331,-0.431740621708395,-0.585296432643156,-0.28197625683597
-3.21424893752395,-1.24045851700848,1.1120351425688,0.544159335747755,-0.41578761495695,1.17053029700035,-0.589224024840414,-1.86301485505935,0.44129689062821,-0.0386371372499494,-0.0478120285509742
-2.74963193797388,-2.02448142369909,0.0731779002098425,1.33400168238702,1.35062516825594,-0.71953902939706,0.658794614008233,0.320531306799684,-0.00466561050455355,-0.388058815976049,-0.0135504323604168
-1.87398380467119,-0.448782426878893,2.80249118128191,1.27924424336566,-0.394035844858146,0.208462365356831,1.1654424000952,-2.15005125163318,1.60548249754337,0.0133095128112498,-0.614732064186468
-3.12453756578619,0.115516751913099,-0.0887453116814038,-1.59350733510605,-0.601654337323045,-0.557767118203867,-0.833854610180611,-0.279105213634546,0.18603235407691,0.130736443095723,0.0884706498522721
1.82866497855298,3.49700345333757,0.722862357040004,-0.154991154747943,-1.69364583224737,-0.709184564292991,-0.415512871027647,-0.0720466873664182,-1.58979066444192,-0.402724284875849,-0.0551331921667414
-3.61207334500262,1.1093652949655,-1.14528254567169,-1.28642922880708,-0.382292937116183,-0.623600661836236,0.464236344733742,-0.0542701192736924,0.102199297507935,0.483939064696282,-0.0419483180097731
1.0060907694454,-0.485487525163321,-1.84149332132714,1.82720550717546,-1.27226859733601,-0.0271219215436934,-1.26521470190902,-0.965583750720963,-0.0788039359014311,-0.687515619571404,0.684517794856937
-3.16979221137264,0.165391880417839,-0.504045717023731,1.15675733623281,-0.168979181258902,-0.771427193291581,0.0862034385676726,-1.94718302937533,0.287518196061799,0.215137235742914,0.400973259423131
-3.97587922328958,0.741956680251239,-0.535105465860982,-1.89940196122005,0.0908182373708412,-0.228746314839355,0.0475090779385204,-0.462140433317945,-0.434945427604057,0.234959140951876,0.442267496889155
-2.93092893785098,-0.858178359921713,1.51676553782998,-0.653277937081467,-0.940375939031502,0.428840728912176,-1.12455583813625,-0.122249079005969,-0.678745712305181,-0.502578885844218,-0.13263531150371
-2.88002150508239,0.475193815487183,2.58183172951931,0.972354849082425,0.789699423167394,-0.109694763787819,-0.472960543397189,-1.55277247204396,0.710894783993689,-0.18917906110094,-0.0653947960654014
-1.51927612698885,-1.56403824335104,-0.0639836786098393,-0.241282077539803,0.736022901244904,0.16143539488613,-1.09293161320191,-1.0923643068207,-0.494204864363304,-0.0496615866539391,0.0253079390431207
-1.88983973380324,-1.1126035222725,0.378876372119139,1.51504499777991,-0.0710970695838053,-0.998243959411807,1.08093597838294,0.41534154566128,0.202243274219884,0.264849265621023,0.158300715152356
-3.00568807738526,-0.403994326170581,0.848397465409002,1.80703225610591,0.931203621353362,0.918618223938223,1.0050660573827,-1.20544463716357,0.286151305071504,0.347335531457218,-0.386448589099692
-3.68587311637935,2.59179677297973,1.51639228465104,-0.762006923932398,1.93938346915847,-0.814889267808889,0.107211544593119,-0.55860963360749,0.654552288485039,0.259241785347573,0.249638050340286
-3.59150101888243,0.49905897277995,-0.731218978392488,0.653791398673713,0.179788920360941,-0.452256468960099,0.525749135094502,-1.50787620231101,0.733274118449217,0.329478603580311,0.168503066551062
-3.55453485716867,1.02939967199787,-0.55170976417681,1.48882115494834,0.353282369461797,-0.646842570279293,0.542433193763368,-0.909100965275575,0.135655236948069,0.214975102829918,-0.00020404327529179
0.312361204707863,-0.249089683367948,-0.978891957351134,0.759623644844471,0.868379845463122,1.45508326990538,-0.0537507575314494,0.34865014345164,-0.158224525965889,-0.311736388519298,0.540565629367631
-3.1442895270268,-0.118054455748115,0.897965439448933,1.67993852182218,-0.657836245396319,0.731021725180404,0.209820453645893,-0.662168240299853,-0.189528695511715,0.163862919868653,0.10742916215723
-4.51703120583236,2.13529718263992,-1.71863882715459,-4.90528902965805,0.762099383383654,-1.66090703892738,-0.0102990166913966,0.447476072180301,-0.766032535097887,0.188159236968446,0.415091220017956
-1.4052524446819,0.639847630214289,-0.00956417744766561,0.0438632550645119,-1.70724913710637,-1.28906090486582,-0.703408466551893,-0.93122675585344,0.422180789711426,0.544120232889373,0.0124238917726194
-2.90428554410115,-0.130822867736259,-0.232005405178982,2.21285606466235,1.38762730780455,-0.708099133137836,0.478083707669495,-0.846588139191755,0.151376731410412,0.20604005519295,0.31295788634228
-1.68083467252434,-2.24652412992219,-0.24483661192637,1.58469030883885,0.0786501640566852,-0.98774093593983,-0.0282377394779497,0.507855895560259,-0.550714528501403,-0.344770520048347,-0.121104912796824
-3.1320112734386,-0.0632653040265246,-0.7867689089868,0.405934758055671,-0.761611732437264,-0.373589494608258,0.654266708574128,-0.040049612473465,0.971056800174238,0.498131840862052,0.10171139057186
-3.17986415062694,-1.35807452365585,0.97152212462093,-0.346661737074051,-0.267863099173723,0.362163844386357,-0.722352140729288,-0.841327584475885,-0.133636388052915,-0.464170658505824,-0.172295170513264
-3.31505951184022,-0.301765442381998,-0.420042690535558,-1.01948235539745,-0.148744835243791,-0.0505099313242189,0.42158856861252,0.508980388830085,-0.0699382449349219,0.273321775736156,-0.0249511806685916
-3.19741877496573,-1.8861102663363,0.309150197215495,0.941333778314392,0.400035111721313,-0.187606808120855,0.829928782834748,0.232197421308618,-0.956410789612152,-0.504918784220967,0.0995937606695415
-3.63667618172944,-0.302985828177866,1.19167058886992,0.256929818500001,0.229765985379856,0.4716414971629,-0.329578554234725,-2.52067079113381,0.350811531106163,-0.347057996488171,-0.100895226017755
-0.673733918020427,1.43501094066204,0.698598745953025,1.41851988598296,-0.0352231227279595,1.66449761439956,0.293881270119561,0.783138108247541,0.360090130988899,-0.557832859187369,-0.0200381727804841
-2.98878219870976,-0.277109474396625,0.68494657450865,-1.1222470156702,-0.871724025032833,-0.0382211529588589,-0.823884213560524,-0.901169287387572,0.0533055105473046,-0.587649186379242,-0.00666751303756905
0.755435156878686,2.51938058545295,-0.733830739499042,-0.125489329452877,-0.540214534742234,0.753302551568002,0.604883501759514,0.411993068884733,-1.18609590662054,-0.0172999198289477,-0.0542755711510385
-4.01135716008026,-0.926387414533055,1.63057552689684,-0.257175478077172,1.42251143970882,0.401791494377483,-0.214887288197114,-2.35798669967041,0.757523763537427,-0.751017218293156,-0.424143751176408
-2.70335695952817,-1.31598316975142,-0.19518943180294,-0.220700184348338,-0.0719767524789946,-0.0323778691626217,0.0929364317761325,1.16736389605132,-0.959950463778056,0.0179337270219819,-0.079522763379666
-1.82733910418879,0.743258976624674,-0.765499155247752,1.87727060473623,-0.0783186822034064,-0.713695499716439,-0.0698382380155677,0.169455783449276,-0.861198789378072,0.574233421964247,-0.156236649912559
-3.47601062666235,1.71955415397038,-0.46180668592272,-3.35881244005313,1.73439908118281,-2.02552781237187,-0.543520655455843,0.203810444824245,0.623490431364129,-0.326543536690511,0.210525027732535
-2.77615610496227,0.00527871483375127,0.613980463526172,0.772187837685638,0.808643542805756,-0.663663250740769,-0.177002880406492,-2.21991420815067,0.0157559061427839,0.0473616262896949,0.237268677019733
1.07971754828955,1.5942722624628,-0.732386654212144,0.266062731732653,-0.751306115253952,1.17073968974957,-0.278968230108849,-0.94076795318719,-0.750930611051167,0.00920625665611167,0.0618478596625519
-4.10529712177685,-0.196874043223766,0.269353782898772,-0.270509872424372,-0.159850987927558,0.610782041983048,0.408867442166544,0.472442829824517,-0.530256585348692,-0.14111761267868,0.0623338967255916
-0.967270347534032,1.91796248123093,-0.994575145795671,0.926150929644625,-0.305005331494736,0.916090591672479,0.479163840449571,0.095895875080226,-0.033233478244323,-0.559924605385981,0.475644296386419
-3.66281787872674,-0.209502385804794,0.490060298437571,1.10587112090435,-1.31927046392627,0.406226860476852,0.362397872750348,0.66276012228331,-0.138780318774818,-0.438650919184416,-0.0593514650031699
-0.551822120829288,0.884407240888206,-1.13803421958802,0.78543054667665,-0.245024110403939,1.22410749801756,0.665796656724045,0.472483322414793,0.444502068984325,-0.551322142211078,0.107647072423273
-2.50066310205636,0.508669964969001,0.282357341764395,-0.0149126134486587,-1.19502212914554,0.0214902303821366,-0.893754181490606,-1.11126214689666,-0.166977725723031,0.393009745921534,-0.147266479558381
-0.833558572957992,-1.01382240824355,-0.112458022971289,0.978543457078322,0.82603503187096,-0.836788059557722,-1.18438362358871,-0.901415401310712,0.232740266351223,-0.0156683273735243,-0.308142553009045
-3.74359919845036,-1.51279817651455,0.173739158791209,-0.34414628556888,0.250994772825362,0.519194078791214,0.603444413090099,0.56084675921155,0.0574578303231337,-0.268570844471643,-0.261673833146925
-2.83406462644022,0.386261628199503,0.00338231668964917,0.887417456457447,-1.37713216956467,0.303157158931438,0.161287084379868,0.782153717895386,-0.236002343031944,0.381884157360095,-0.318281031397196
-3.11068273724157,0.40445254338014,-0.392574789555315,-1.06639210622868,-0.997427118530212,-0.298803218396508,-0.208082069457923,0.0912756688070586,-0.10756538673662,-0.0248234382299757,0.0712226352005675
-3.08593928654151,1.4618851693738,-0.846253066571786,0.149186120208008,-2.13072969573057,-1.17145417336425,0.0330883131695226,0.892793824873753,0.0511892979466612,0.448513290486322,0.244759879654511
-3.02857348816414,0.901531695762111,-0.689507971206628,-0.0281241539356137,-1.36051093473185,-0.0244397935438401,0.078485989821183,0.51781409054705,-0.61555011664263,0.297772982658733,0.1387436183846
-3.703129273121,1.79297983095053,-0.541735507127574,0.130103453925194,0.810138924855804,-0.420521077547121,0.532653558748967,-0.957214241239353,0.597606281702408,0.71285599128876,0.162740716510402
-1.64212092271077,1.16101101116925,0.247664204643307,2.03538076173318,-2.30700248072866,-0.991357363676761,-0.00631546762560412,0.500551735291178,0.190782028651453,0.330036966539878,0.253755187511776
-3.58575339990559,-1.08317329464358,0.257440200477346,-0.434894305943911,-0.180535575554962,0.256069222430377,1.22076989339861,0.18457151109077,0.178559933510506,-0.0746254747496496,-0.172323906166129
-1.89407778998126,-1.32787292163728,1.46690364733291,-0.217825790377344,0.840381430756625,1.30139808503666,-0.848113241967446,-0.906924337717958,0.0469850977129295,0.630095754270659,0.197089703833714
-0.462540666630991,-0.505213097768421,1.01761855426385,1.04071997123346,0.609571599891315,-0.709575942358221,-1.48069687290775,0.0646552675982113,-0.212315929352221,0.33489281970518,0.0572599874863716
-0.141619409021257,2.18368854166601,-1.84844742270271,-1.07131482865356,0.735066286973079,0.214372928361776,0.809268624954978,-0.17578846671883,-1.24389081719165,-0.348750342699031,0.0039505829404469
-2.53960518979006,0.729862195722436,-0.480155474783988,1.80867611911698,-1.99016373112548,-0.606793372075362,-0.00941290451153344,0.736409890996146,-0.477029758481199,0.403301286789054,0.229356426745956
-3.9398959315569,0.910886156716068,-0.5686723129528,-0.368607589153919,-1.1383076977332,-0.67417305592831,0.479729773248973,0.224922534457818,-0.134707647124502,-0.0686403707325208,0.0825238027496395
-3.87855142174669,-0.725071437866582,0.746355584085173,-0.387522944345377,-0.00538901578735113,0.499238609486495,0.331394701475618,0.759112132237268,-0.502542569251624,-0.621559143454828,-0.0847134198466079
-2.39494035709498,2.02577902946269,1.47453192815074,1.67805416009088,0.769803098521169,-0.485869666509085,0.385870099089099,-0.3462249955299,1.13224378911643,0.593468795594256,0.197293917412529
-4.08007470887845,-0.899917843911196,-0.0715713150414288,-1.31821370187092,-0.212264596893046,0.417249273369227,0.259754152874923,0.954806277411151,-0.572880410900301,-0.339680135638184,-0.180266516452206
-4.51260253471378,0.59066194522331,-0.900160448978458,-1.25890214634919,0.431951637799732,-0.44822826706137,0.344339025728552,-0.385703229888619,-0.103985624426905,-0.0830038912808742,0.0876126807858412
-1.99620229325337,-0.368761059083274,0.795701141238681,-0.275981263090729,-0.878168342131384,0.0105943991062489,-1.07329081838703,-0.50775674613901,-0.044852396114116,0.238710586210762,0.0228255323517258
-2.58990938147874,-0.814321768907843,0.239252235639371,2.59655939747221,0.869215745926701,-0.742233975893172,0.874895466525818,-0.476669442029696,-0.320339063058584,-0.108711726615365,0.337184473281216
-3.71282078681681,-0.994336463867064,-0.595854201795319,-0.533628275083474,0.62687174929723,-0.209161876438938,1.01306052493363,-0.171764437759947,0.433552449496604,0.0341000710242295,-0.0638654764585743
-3.05014625134371,-0.158786563392066,-0.40624940467863,-0.290622214733444,-0.491641471095946,-0.609450709833009,0.204494146231057,0.791521341944872,-0.122965906714025,0.174213062087641,0.182105709617419
0.824387873105488,1.88188634762775,0.0484254184117687,-2.20005234984176,0.867493112972666,0.352302001400224,-0.591799303502644,-0.180660779116656,-0.256452747168291,-0.357245446661187,-0.335806190686303
-3.8966132306752,0.0888287992237143,-0.0701870971440468,0.561687834857975,-0.716762080607802,0.571206377903639,0.481066483389525,0.12139454478753,-0.374520632423139,0.0446270468451455,0.14457713365461
-3.02308453247931,-0.628015960194907,0.629717885353789,0.585982856656192,-0.488799874828058,0.603246592195475,-0.485235570884598,-0.698605032119241,0.320034963492993,-0.304898956782684,0.00500583495346862
-2.62728668793937,-0.220859269235585,1.48351670302218,-0.304027770520593,0.267710358886343,0.660093218610312,-1.24104450014381,-0.715355822395168,0.0427588126683639,0.297020145313792,0.176726064799246
-3.82905506494077,0.0157895437608736,-0.943102646578936,-0.445462379313859,-0.349440563487084,0.352655419612907,0.337311416271631,-0.512522501232054,-0.353015612300866,0.224389169523657,0.0962485346211945
-2.27723364209733,1.19995667066346,2.63922730034355,0.191357230489136,0.292748320910642,-1.18729224708872,-0.540586693055528,-0.541164048713841,0.969790575145551,-0.0450073346268562,-0.167048134740998
-1.80686998906141,-0.268375445534873,-0.200218599806945,1.47481970773397,-0.62003259795899,-1.7582787328313,-0.165377745552224,0.131954255683408,-1.0857507441608,-0.0338089460285205,0.259292761415873
